error,0.cx,0.cy,0.rx,0.ry,0.t,1.cx,1.cy,1.rx,1.ry,1.t,2.cx,2.cy,2.rx,2.ry,2.t
0.8285430004237533,-0.17796155165726926,-1.2416676694427488e-15,1.646557876801808,2.074837943730965,-3.948943545374693e-16,-1.7384634921854678,-1.5579020540509534e-16,2.0100861338975364,2.320196906667757,-4.520173831838938e-16,3.4164250438427404,1.436449175747419e-15,3.665156627979462,2.103392566478035,-2.0865336249943366e-16
0.8131708637408597,-0.17503240624133704,-1.3559952299669051e-15,1.6582954256729483,2.1416938245544426,-3.844519003825331e-16,-1.732224303786375,-7.431417125294809e-17,2.007965374146384,2.2899263298239116,-4.820474868653106e-16,3.4072567100277156,1.4869029526404459e-15,3.6771977048646605,2.0708349637607095,-2.2709476379956377e-16
0.8091660402848149,-0.1716322626120971,-1.4806986755688072e-15,1.670812991306569,2.20636444375525,-3.511636021643142e-16,-1.726548500191545,1.7459472820891743e-17,2.005743468173384,2.2589533495751524,-5.212033760595318e-16,3.3981807628036456,1.5197853898255675e-15,3.6880663117302976,2.038201352695438,-2.4649229636568287e-16
0.7932210531238787,-0.13369404838834353,-1.5810969961893868e-15,1.6443696228820046,2.2177061858001763,-3.767571236330828e-16,-1.7719791282428887,8.568893164090677e-17,2.016027619051737,2.280084564573008,-5.223587973089612e-16,3.4056731766312356,1.5501269167482327e-15,3.6698008035332212,2.0025039741307795,-2.8469526472567967e-16
0.775954208142178,-0.1307546872035435,-1.7290172767948107e-15,1.6585494148870807,2.27993671514664,-3.5183557144754465e-16,-1.7700393349781482,1.7529614236344245e-16,2.0095762472010104,2.2495972681111307,-5.549888048331995e-16,3.400794022181695,1.6002709848362647e-15,3.676204926811213,1.9682990903034125,-3.4017229111888564e-16
0.7645101115659053,-0.12768743630533919,-1.879223818262387e-15,1.6735632752232412,2.3397569918648307,-3.3959766156594615e-16,-1.7686482516332394,2.7501443107628504e-16,2.002777487927362,2.2189344668570943,-5.825387799551378e-16,3.3963356879385818,1.6541743059994306e-15,3.6813711553942023,1.9340525209693131,-3.893559276112351e-16
0.7517900396679686,-0.08911553494439114,-2.0074937522824573e-15,1.6475166116007038,2.355594349602216,-3.542539049391984e-16,-1.7988152459932334,3.7220331880321863e-16,2.0258359602061398,2.2368370405309315,-5.836058868285112e-16,3.387930780937628,1.6834829506464255e-15,3.6770342707232015,1.8943533889981932,-3.862775690949227e-16
0.733079303283277,-0.08667309852012989,-2.190230837606863e-15,1.663994904709632,2.411946265676972,-3.434941574117526e-16,-1.7979352578586518,4.882400254654054e-16,2.017676203291462,2.2071282070215825,-6.107684005418623e-16,3.384608356378785,1.7534597691503411e-15,3.680688040669913,1.8593607438796758,-4.16403899243778e-16
0.7148048276432573,-0.0842140419337915,-2.368953656268809e-15,1.6811162317269746,2.465816285484293,-3.217051830428099e-16,-1.7974465440036589,6.001293251329892e-16,2.009221010210339,2.177620324636224,-6.247608990776398e-16,3.3816605859374538,1.8174999080805678e-15,3.683340603680174,1.8245079517158518,-4.579096196113563e-16
0.7062776737988911,-0.04886232948320571,-2.5123957714366344e-15,1.6584256506156132,2.4834118805587386,-3.5814342693966915e-16,-1.8256077709033363,7.01773699005692e-16,2.028183956732697,2.191405219655975,-6.445674806574308e-16,3.3744701003865454,1.8552543754681104e-15,3.678632685939261,1.7842747631532543,-4.731827621823715e-16
0.6865249291613345,-0.04692676961009411,-2.700974007468016e-15,1.676704350136534,2.533585799441809,-3.375518601284388e-16,-1.8256240107678139,8.174420313554388e-16,2.0184813027862245,2.1631744268523603,-6.613310423202986e-16,3.3725507803779116,1.9253428767255056e-15,3.680004811819038,1.749113474746827,-4.95457832256398e-16
0.6663869075965493,-0.044996104686951935,-2.870178483928501e-15,1.6953139246688258,2.581322756225703,-3.2526439004812286e-16,-1.8259648755979723,9.270071730789888e-16,2.008549537619887,2.135413125653075,-6.729220046258525e-16,3.3709609802849276,1.9824475606046668e-15,3.6805842605977754,1.7142997591789362,-5.327614621362985e-16
0.6533686139531312,-0.04311089586648246,-3.0475882101506565e-15,1.7141258602891982,2.6266675423347703,-3.107370892988133e-16,-1.8265724122110505,1.0452389057673485e-15,1.9984389164952487,2.108210121244147,-6.824705732146818e-16,3.3696833080775366,2.039617971453293e-15,3.680458220551412,1.67990678019623,-5.483398197578453e-16
0.6365099335615462,-0.0118438175597297,-3.210121343652923e-15,1.6959687083520436,2.6451361306665295,-3.7638954476644577e-16,-1.852429351535334,1.1615966774526038e-15,2.012421316005256,2.1172529684996917,-6.840805080205225e-16,3.364273169095067,2.0832108334847138e-15,3.6752348812398075,1.639681296003062,-5.689882490369359e-16
0.6158777626931534,-0.010352092110377697,-3.389591864982323e-15,1.7152416970376647,2.686779990550604,-3.684262965898165e-16,-1.8535161753383387,1.2742363049535075e-15,2.001351185070828,2.0916180675495775,-6.902708932537907e-16,3.3638682674487197,2.1524864616767825e-15,3.6741533156035175,1.6056026562075334,-5.920147918374517e-16
0.6007971511975653,-0.008886764938046975,-3.570671596592204e-15,1.7343989217349014,2.726190459843083,-3.5618155223517626e-16,-1.85484099046096,1.3873925964588063e-15,1.990189299020433,2.066684375238335,-6.966264811765296e-16,3.3637277553990104,2.2148246751669446e-15,3.672541535064628,1.5721351611354653,-6.000348480247463e-16
0.5846446967182326,0.01886497256918907,-3.7340856283189255e-15,1.7194801008902987,2.7437885297790032,-4.0888044011227785e-16,-1.8785818814287985,1.5094520740730708e-15,2.000566392748431,2.0733645201622646,-6.992142222905998e-16,3.359716908859613,2.25521277047171e-15,3.6669910174899902,1.532837368530313,-6.051420998722716e-16
0.5638865786329459,0.02003086223300389,-3.921147729600687e-15,1.7385825744035,2.7796751299817415,-4.016027173028465e-16,-1.8803623214837293,1.6171319582808456e-15,1.988693372370798,2.050073896202232,-7.024036776993251e-16,3.360331459250729,2.3296586289388854e-15,3.6646406518880754,1.5001037663439485,-6.292104470702758e-16
0.5484677345287996,0.02118223606720669,-4.1040012273569036e-15,1.7573113462650072,2.813528868680709,-3.9129768695317433e-16,-1.882344955396837,1.729362101759339e-15,1.97682540659198,2.0275623804507044,-7.058498719093947e-16,3.361162719329634,2.3969146388663746e-15,3.661909935932586,1.4681378945235362,-6.425688335966676e-16
0.5318663569456574,0.04552896314668957,-4.266754387226769e-15,1.7452252410699793,2.829726339994102,-4.509702842924013e-16,-1.9040352578766386,1.8437668247304444e-15,1.9839691600213833,2.0323888622459068,-7.072382800110508e-16,3.3585062947299527,2.4451886455622386e-15,3.6561346000445685,1.4304315957730993,-6.562064916971034e-16
0.5113475531443364,0.04644529797943271,-4.445286199104038e-15,1.7634680761346035,2.860320572668542,-4.52286891058922e-16,-1.906416172458971,1.948248547862078e-15,1.9716530011300057,2.0115285752090952,-7.101706996636984e-16,3.359970874479542,2.520116891503755e-15,3.6528617772005565,1.3995478463198265,-7.057000297370079e-16
0.4969523054323719,0.04735181465199874,-4.610642594924856e-15,1.7811576393756603,2.889100059259195,-4.441853832981167e-16,-1.9089564295895256,2.0490159455376886e-15,1.9594368844879015,1.9914766861958793,-7.115031859967166e-16,3.3616046149375305,2.582884990209585e-15,3.6493334220568046,1.3695498652293803,-7.416134965394743e-16
0.47914625720884346,0.06847388056554435,-4.7648503772107315e-15,1.7714461466636189,2.9036055960142213,-5.172237754222476e-16,-1.9286672091216304,2.1597859154254267e-15,1.96379346898817,1.9948737338397335,-7.177441562220508e-16,3.3601933285560897,2.627893378736492e-15,3.6434453225706935,1.3340103865153183,-7.377131776105253e-16
0.4592143958888127,0.06918990481200046,-4.931913425006879e-15,1.7883353296052933,2.9294370606684037,-5.108639125078286e-16,-1.9315285995726155,2.256327304450564e-15,1.9513810828416258,1.976431395485831,-7.193545872958424e-16,3.3623386947606186,2.6961787043262203e-15,3.639545205873481,1.3053642460229908,-7.427550444352115e-16
0.44683604979774716,0.06989661987476779,-5.0811051352240826e-15,1.8045667679001616,2.953673365531291,-5.127491246689557e-16,-1.9345050958534715,2.345234946884885e-15,1.9391522993675145,1.9587909456717498,-7.206077316252085e-16,3.364608475978707,2.755402665997262e-15,3.6354891435735412,1.2776833968300978,-7.639278616059255e-16
0.4274405986014325,0.08803071332463278,-5.2275528118830605e-15,1.7967829730409328,2.9663759876115443,-5.856860388816958e-16,-1.9523202873312433,2.4478703459367577e-15,1.9412023448770421,1.9611123693884802,-7.214140885907692e-16,3.364289574006614,2.7976462399094296e-15,3.6295930335444533,1.2447592934312277,-7.525903502792429e-16
0.4107900604522436,0.08858001770127139,-5.376605399582176e-15,1.8120163846691286,2.987992826129946,-5.894487172745136e-16,-1.9555375972385614,2.5332918733341236e-15,1.9289978697936014,1.9450041709368633,-7.219380692156672e-16,3.3669575795372935,2.863993811929316e-15,3.625303769033781,1.2186227675593444,-7.754527353888916e-16
0.3963845809639717,0.1046717331982423,-5.522850240187539e-15,1.8053044527609388,2.999295422327221,-6.550008567596523e-16,-1.9719503924684856,2.630960700738068e-15,1.929737842861351,1.946934654954788,-7.251792733833591e-16,3.3672786592702466,2.9105931122339145e-15,3.6194999451001233,1.1878282700168026,-7.754560092130593e-16
0.3780173681004564,0.10508544079809747,-5.660491967888991e-15,1.8194646105977743,3.0185118256326713,-6.641595733782593e-16,-1.975365126148316,2.7129594166362497e-15,1.9176775187175827,1.9322834568458276,-7.256455272864024e-16,3.370279685350222,2.967241989540093e-15,3.6150433737325582,1.1633207331383641,-7.8465271981752e-16
0.36439444456741,0.10549294097356564,-5.797704494468138e-15,1.8329153301780394,3.0364667213878587,-6.740203580343806e-16,-1.978840736490972,2.7888083830683805e-15,1.9058970160647097,1.9183723554968857,-7.26696460153026e-16,3.3733477955174096,3.029377372601665e-15,3.6105358632913944,1.1398389250833543,-8.12831885394672e-16
0.34824042321867676,0.11908095693127066,-5.9343072505027265e-15,1.827506531771711,3.0460696748707985,-7.386776636210009e-16,-1.9935658551714304,2.8783567447432525e-15,1.9050960581078313,1.9196485223823485,-7.26545296947242e-16,3.374484898240163,3.0735286138565772e-15,3.6048431195304187,1.1121093825519455,-8.291807745973644e-16
0.33211068253168907,0.11937642023568061,-6.067916143666727e-15,1.8398346240218124,3.061930804478424,-7.458912693394669e-16,-1.9971880813657534,2.9493906159724555e-15,1.8935978201561607,1.9070902401443206,-7.274501896705225e-16,3.377811661130076,3.1342499131119364e-15,3.600240364845333,1.0903429822815458,-8.529665949835584e-16
